w2cog3pl,w2stdchn,w2stdmat,w2stdeng,w2stdtotal,w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2a2001,w2a2002,w2a2003,w2a2004,w2a2005,w2a2006,w2a2101a,w2a2101b,w2a2102a,w2a2102b,w2a2103a,w2a2103b,w2a2104a,w2a2104b,w2a22,w2a23,w2a27,w2a28,w2a29,w2a32,w2b18,w2b19,w2b20,w2b21,w2ba11,w2ba12,w2ba13,w2ba1400,w2ba1401,w2ba1402,w2ba1403,w2ba1404,w2ba1405,w2ba1500,w2ba1501,w2ba1502,w2ba1503,w2ba1504,w2ba1505,w2ba1701,w2ba1702,w2ba1703,w2ba1704,w2ba1705,w2ba1706,w2ba18,w2ba21,w2ba24,w2ba2601,w2ba2602,w2ba2603,w2ba2604,w2ba29,w2ba30,w2ba31,w2ba32,w2bb15,w2bb16,w2bb17,w2bb18,w2bb19,w2bb20,w2bc0201,w2bc0202,w2bc0203,w2bc0204,w2bc0205,w2bd01,w2bd02,w2be02,w2be03,w2be04,w2be06,w2be07,w2be08,w2be09,w2be11,w2be12,w2be13,w2be15,w2be16,w2be17,w2be18,w2be23,w2be24,w2ba09,w2ba10
-0.177068993,0.593894838,-0.472107387,-0.444985802,-0.278928989,0,0,0,1,1,0,3,2,2,2,3,3,2,,2,,2,,2,,2,2,3,7,2,3,7,7,5,4,6,3,2,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,4,0,1,2,3,3,2,7,2,5,2,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,8,6,1,1,3,1,3,7,2,3,1,1,1
1.245834947,0.430524175,0.706527829,0.300672057,0.534098663,1,0,1,1,1,0,2,3,3,2,2,2,1,2,1,3,1,3,1,2,2,2,2,9,1,3,8,13,6,2,6,3,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,4,0,1,3,3,3,3,7,13,7,3,3,3,3,3,1,1,1,0,0,0,0,2,,1,2,1,2,3,3,12,1,2,1,2,3,3,12,4,1,1,0
0.489143997,-0.222958479,0.832810174,0.344534284,0.458468184,0,0,0,1,1,0,3,2,2,1,2,2,1,2,1,1,2,2,2,3,2,3,1,7,2,4,7,13,5,4,6,2,2,0,1,1,1,1,0,1,0,0,0,0,0,2,3,2,3,2,3,2,1,1,2,2,2,2,8,2,5,4,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,3,1,3,4,6,1,1,3,1,3,4,5,3,1,1,0
1.834112048,0.920636165,0.790716059,0.212947603,0.647544382,1,0,0,1,1,0,2,2,2,1,3,2,1,3,1,3,1,3,1,3,3,3,1,8,2,4,10,3,7,4,6,2,3,0,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,3,3,4,0,1,2,2,2,2,7,12,7,4,3,3,3,3,1,1,1,0,0,0,0,2,2,1,1,2,2,3,8,4,1,1,2,2,3,8,2,3,1,1,1
1.358140945,0.838950834,0.033021991,0.827018781,0.553006283,0,0,1,1,1,0,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,8,3,4,8,2,5,4,6,2,3,0,1,1,0,1,0,0,1,1,0,0,0,3,3,2,2,3,3,2,1,1,2,2,1,2,8,1,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,8,2,1,1,2,1,3,7,5,3,1,0,1
0.692973018,0.267153511,0.411869025,0.870881008,0.609729143,0,0,0,1,1,0,3,2,2,3,3,3,2,3,2,3,2,3,1,3,3,3,2,7,2,4,7,4,5,3,6,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,3,3,1,0,1,3,3,3,3,8,1,5,4,3,3,3,3,1,1,,,,,,1,3,1,,3,1,1,,6,1,,3,1,3,4,13,3,1,1,0
1.274006963,0.920636165,-0.303730928,0.212947603,0.155946267,0,0,0,1,1,0,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,8,4,4,8,2,5,3,6,3,3,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,2,2,2,4,0,1,3,3,2,3,7,2,5,4,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,3,7,1,1,1,1,3,7,6,3,1,0,0
1.141078949,-0.468014475,0.327680795,-0.050225759,0.004685308,1,0,1,1,1,0,3,3,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,7,3,3,7,3,4,3,6,3,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,3,3,4,0,1,2,3,3,3,9,1,4,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,1,4,12,1,2,1,2,3,4,12,3,1,0,1
1.025470972,0.838950834,0.832810174,0.827018781,0.91225106,1,0,0,1,1,0,3,3,2,2,3,3,2,3,1,3,1,2,1,2,2,2,1,8,5,3,9,3,5,4,6,3,4,0,1,1,0,0,0,0,1,0,0,0,0,2,,,,2,2,4,0,1,3,3,3,2,8,2,6,4,3,3,3,3,1,1,1,0,0,0,0,2,2,1,1,2,2,3,7,12,1,1,2,2,3,7,2,3,1,0,0
0.788815022,0.512209507,-0.009072124,1.002467689,0.534098663,0,0,1,1,1,0,3,2,3,2,2,2,2,3,2,3,2,3,2,3,3,3,2,9,2,4,9,4,5,4,6,3,3,0,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,4,0,1,3,3,3,3,8,1,5,4,1,1,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,7,12,1,1,3,1,3,4,8,3,1,1,1
1.798298001,1.084006829,0.117210221,1.13405437,0.779897721,0,0,0,0,1,1,2,2,2,1,1,2,2,3,2,3,2,3,1,3,2,3,2,10,3,4,9,1,5,4,6,4,4,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,2,2,2,0,1,3,3,3,3,,4,7,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,2,3,8,2,1,1,2,2,1,8,2,3,1,1,1
0.020888001,-0.386329143,-0.766766191,0.037498695,-0.430189948,1,0,0,1,1,0,3,3,2,2,3,3,1,3,1,3,1,3,1,3,2,,3,8,3,3,8,4,4,3,6,1,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,3,3,3,4,0,1,3,3,2,3,8,4,5,4,,,,,,,1,0,0,0,0,1,2,1,1,2,1,3,7,6,1,1,2,1,3,7,6,3,1,1,1
0.458855987,1.084006829,0.496057255,0.914743235,0.8555282,1,0,1,1,0,1,2,2,3,2,2,2,2,3,2,3,2,3,2,3,2,2,1,8,3,2,8,6,6,2,6,3,4,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,0,1,3,3,3,3,9,4,7,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,7,12,1,1,2,2,3,7,5,4,1,1,1
0.43077299,0.838950834,0.033021991,0.958605462,0.609729143,0,0,0,1,1,0,3,2,2,2,2,2,2,3,1,2,1,1,1,1,2,2,3,7,5,1,7,3,5,1,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,1,1,3,3,3,3,7,1,5,3,1,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,8,3,1,1,2,1,,7,12,3,1,1,1
0.37439999,0.022097516,-0.935142651,0.388396511,-0.260021369,0,0,0,1,0,0,2,2,2,2,2,2,1,3,1,3,1,3,1,3,2,3,3,7,2,3,7,4,5,2,6,1,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,0,1,3,3,3,3,8,5,7,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,1,9,3,1,1,2,1,3,8,4,3,1,0,1
0.911126971,0.757265502,0.033021991,1.13405437,0.666452002,0,0,0,0,1,1,2,1,2,1,2,2,2,3,2,3,2,3,1,3,2,3,2,8,2,3,8,2,6,3,6,3,3,0,0,1,0,1,0,1,0,0,0,0,0,1,2,3,2,1,1,4,0,1,3,3,3,3,8,12,6,3,3,1,3,3,1,1,1,0,0,0,0,2,3,1,2,3,2,2,9,14,1,2,3,2,3,8,5,3,1,1,1
1.768154025,0.512209507,0.664433714,0.870881008,0.779897721,0,0,0,1,1,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,8,3,4,8,3,5,4,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,3,2,3,3,4,0,1,3,3,3,3,8,3,5,4,1,1,1,3,2,2,1,0,0,0,0,1,3,1,1,3,1,1,9,3,1,1,3,1,1,9,3,3,1,1,1
0.565384984,0.920636165,0.117210221,0.519983192,0.477375804,0,0,0,1,1,0,2,1,1,2,3,3,2,3,2,3,2,3,2,3,2,3,4,7,2,4,7,4,5,2,4,3,2,0,1,1,0,1,0,0,0,1,0,0,0,2,2,2,2,2,2,5,1,1,3,2,3,3,7,4,5,4,3,3,3,3,1,1,,,,,,,,1,1,1,1,3,7,11,1,1,1,1,,7,6,3,1,1,1
0.528038979,-0.141273148,-0.893048536,-0.18181244,-0.524728047,0,0,0,1,1,0,2,1,1,1,1,1,3,2,3,2,3,2,3,2,3,3,3,7,4,4,8,4,5,3,6,2,3,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,1,1,1,5,1,1,2,2,2,2,8,4,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,13,4,1,2,1,3,4,9,3,1,0,1
0.484798014,0.67558017,0.45396314,1.090192143,0.817712961,1,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,5,4,8,7,5,4,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,3,2,2,2,3,3,4,1,,2,2,2,2,9,1,5,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,6,12,1,1,1,2,3,6,12,3,1,0,1
,0.512209507,0.664433714,0.870881008,0.779897721,0,0,0,1,1,0,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,7,3,4,7,4,5,4,6,4,4,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,4,0,1,3,3,2,3,7,4,5,4,3,3,3,,1,1,1,0,0,0,0,1,1,4,1,1,1,3,4,2,4,1,1,1,3,4,5,3,1,1,1
1.315279961,0.430524175,-0.051166238,1.13405437,0.553006283,0,0,0,1,1,0,3,3,2,1,3,2,2,2,2,2,3,3,3,3,3,3,2,9,2,4,9,3,6,4,5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,3,3,2,2,3,2,2,0,1,2,3,3,2,8,4,5,3,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,7,2,1,1,3,2,3,7,12,4,1,1,1
0.642274022,0.267153511,-0.345825043,0.827018781,0.250484366,0,0,1,1,1,0,3,3,2,2,1,2,2,2,1,2,1,2,1,1,3,3,3,10,2,3,7,3,6,3,6,3,3,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,2,2,2,4,1,1,2,3,2,3,7,1,5,3,,,,,,,1,0,0,0,0,1,3,1,1,3,1,3,7,12,1,1,3,1,3,4,13,3,1,1,0
1.013263941,0.920636165,0.832810174,1.13405437,1.063512019,0,0,0,1,1,0,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,1,9,2,4,9,2,6,4,6,2,2,0,1,1,0,1,1,0,1,1,1,1,1,1,3,3,3,3,1,1,0,1,3,3,3,3,9,2,6,4,1,1,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,8,3,3,,3,1,3,8,4,3,1,1,1
1.175111055,0.512209507,0.075116106,1.046329916,0.590821523,0,0,0,1,1,0,3,2,2,2,2,2,2,3,2,2,1,1,1,2,2,3,2,7,2,4,7,5,6,3,6,3,3,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,1,3,3,4,1,1,3,3,3,3,8,5,7,3,3,3,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,1,7,3,1,1,3,2,3,4,7,3,1,0,1
1.145805001,0.593894838,-0.093260353,1.090192143,0.553006283,1,1,0,1,1,0,2,1,2,1,2,1,1,3,2,3,1,3,1,3,1,3,2,10,1,4,8,12,6,4,6,3,4,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,1,1,2,3,2,3,8,13,7,3,,,,,,,0,0,0,0,1,1,3,3,1,3,1,1,8,2,1,1,3,1,3,8,4,,,1,1
1.658256054,0.920636165,0.243492566,1.090192143,0.779897721,0,0,0,1,1,0,1,1,3,1,3,2,3,3,3,3,3,3,3,3,3,3,1,9,1,4,9,3,6,4,6,4,1,0,1,1,0,0,0,0,0,1,0,0,0,2,3,2,2,3,3,4,0,1,3,3,3,3,9,4,6,4,1,1,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,4,6,1,1,3,1,1,8,4,3,1,1,1
1.145805001,0.757265502,0.36977491,1.046329916,0.779897721,0,0,0,0,1,0,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,4,7,2,4,,13,7,4,6,2,3,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,2,2,2,5,0,1,2,2,2,2,7,5,7,3,3,1,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,3,14,1,1,1,1,,7,2,3,1,1,0
0.988789976,0.430524175,-0.724672076,0.739294327,0.080315788,0,0,0,0,0,1,3,1,1,2,3,3,1,2,1,2,1,2,1,2,1,3,3,7,2,3,7,3,5,3,6,2,2,0,0,1,0,1,0,1,0,0,0,0,0,2,3,3,3,3,2,4,1,1,2,2,2,2,9,13,7,3,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,4,14,1,1,3,1,3,7,6,3,1,1,1
0.228195995,-0.386329143,-0.808860306,0.432258738,-0.278928989,0,0,0,1,1,0,3,2,1,2,3,3,1,2,1,1,1,1,1,1,2,3,2,8,4,3,8,2,5,3,6,3,4,0,1,1,0,0,0,0,1,1,0,0,0,2,2,1,2,2,3,4,1,1,2,2,2,2,8,3,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,3,1,1,8,4,1,1,3,1,1,8,4,3,1,1,1
1.611423969,1.165692161,-0.009072124,1.046329916,0.704267242,0,0,0,0,1,0,2,2,2,2,2,2,1,3,1,3,1,3,1,3,2,3,1,8,2,4,8,2,6,3,6,4,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,3,3,3,3,8,2,6,3,2,2,3,3,1,1,1,0,0,0,0,1,2,1,2,2,2,3,8,2,1,1,2,1,1,9,2,3,1,1,1
-0.797936022,0.103782848,-0.682577961,0.6954321,0.004685308,1,0,0,1,1,0,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,6,,4,6,6,7,3,4,2,4,0,0,1,0,1,0,0,1,0,0,0,0,3,3,3,3,3,3,4,0,1,3,2,2,3,8,12,4,3,3,3,3,3,1,1,1,0,0,0,0,2,3,1,1,3,2,3,4,12,2,1,3,2,3,8,12,3,1,1,1
0.557051003,-0.304643811,-0.598389732,0.519983192,-0.127668031,1,0,1,1,1,0,2,2,1,1,3,2,2,2,2,2,3,3,3,3,3,3,4,10,3,3,8,2,7,4,6,3,5,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,6,0,1,3,3,3,2,8,12,7,4,,,,,,,1,0,0,0,0,2,3,1,1,3,2,1,8,1,1,1,3,2,3,8,6,4,1,1,0
0.442164987,0.022097516,0.580245484,0.6954321,0.553006283,0,0,0,1,1,0,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,7,2,3,8,4,5,3,6,3,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3,3,2,1,2,1,1,3,2,2,3,7,4,5,3,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,7,8,1,1,1,2,3,6,9,3,1,1,0
2.041289091,0.512209507,0.201398451,0.827018781,0.553006283,0,0,0,1,1,0,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,6,1,6,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,2,3,2,2,2,4,0,1,2,2,2,2,7,1,5,3,3,3,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,7,10,1,1,1,1,3,3,10,2,1,0,1
2.041289091,1.165692161,0.45396314,0.870881008,0.836620581,0,0,0,1,1,0,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2,3,2,8,3,3,8,5,5,3,6,2,2,0,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,4,0,2,3,3,3,2,8,4,5,4,3,1,3,3,1,1,1,0,0,0,0,1,2,1,1,3,1,1,8,2,1,1,3,1,3,8,7,3,1,1,1
0.417704999,0.593894838,0.033021991,0.476120965,0.345022465,0,0,0,1,1,0,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,7,3,3,7,11,7,4,6,3,4,0,1,1,0,0,0,0,1,1,0,0,0,2,3,3,2,3,3,4,1,1,3,3,3,3,8,4,5,4,1,1,1,3,1,1,1,0,0,0,0,1,2,1,1,3,1,1,8,1,1,1,3,1,1,8,1,3,1,0,0
1.014461994,0.348838843,-0.387919157,0.607707646,0.155946267,1,0,1,1,1,0,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,2,9,2,3,9,3,6,3,6,4,4,0,0,1,0,0,0,0,1,0,1,0,0,2,2,2,2,2,3,4,1,1,2,2,2,2,9,4,6,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,2,12,1,1,1,2,3,2,7,3,1,1,1
0.452250987,0.022097516,-0.303730928,0.300672057,-0.014222312,1,1,0,1,1,0,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,9,1,4,9,1,7,4,6,4,3,0,1,1,0,1,0,0,1,1,0,0,0,3,3,3,3,3,3,4,0,1,1,2,2,2,9,1,7,4,3,3,3,3,1,1,1,0,0,0,0,1,3,1,2,3,1,1,9,4,1,2,3,1,1,8,6,3,1,1,1
1.70529604,0.512209507,0.36977491,0.958605462,0.685359622,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,7,10,5,,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,7,4,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,5,1,1,2,1,3,8,6,3,1,1,1
0.242919996,-0.304643811,-0.472107387,0.519983192,-0.070945171,0,0,1,1,1,0,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,7,2,4,7,5,6,4,6,3,3,0,0,1,0,0,0,0,1,1,0,0,0,2,2,2,2,3,3,4,1,1,3,3,3,3,8,13,7,4,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,2,3,8,3,1,1,3,1,3,8,3,3,1,0,1
1.574918032,1.002321497,0.243492566,1.002467689,0.760990101,0,0,0,1,1,0,2,2,2,1,3,3,2,3,2,2,2,2,3,3,3,3,2,9,3,3,9,3,5,3,6,3,2,0,1,1,0,1,0,0,1,1,0,0,0,3,3,2,2,2,2,4,0,1,3,3,3,3,9,3,7,4,,,,,,,1,0,0,0,0,1,2,1,1,2,1,3,7,8,1,1,1,2,3,6,2,3,1,0,1
1.353099942,1.002321497,-0.093260353,1.002467689,0.609729143,1,0,0,1,1,0,3,3,2,1,3,3,,3,,3,,2,,2,,3,2,9,1,4,9,12,5,4,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,1,0,3,3,2,3,9,3,5,4,3,3,3,3,1,1,1,0,0,0,0,1,1,1,2,1,1,3,4,8,1,1,1,1,3,4,7,3,1,1,0
0.552424014,0.593894838,-0.472107387,1.002467689,0.345022465,0,0,0,1,1,0,3,2,2,3,3,3,2,3,3,3,2,2,2,2,3,3,2,7,3,3,9,4,5,3,6,2,3,0,1,1,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,4,0,1,2,2,2,3,7,4,5,4,1,1,1,3,2,2,0,0,0,0,1,1,2,1,1,2,1,3,7,13,1,1,2,1,1,8,4,3,1,1,1
1.419608951,0.430524175,-0.009072124,0.476120965,0.288299606,0,0,0,1,1,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,7,2,3,7,5,5,3,6,3,3,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,0,,2,2,2,2,7,4,5,3,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,2,1,1,8,4,1,1,1,1,1,8,2,3,1,1,1
1.189324021,1.165692161,0.45396314,0.914743235,0.8555282,1,0,0,1,1,0,2,2,2,2,2,1,2,3,2,3,2,3,2,3,3,3,1,7,1,4,7,4,5,4,6,3,4,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,4,1,2,3,3,3,3,8,4,5,4,3,3,3,3,1,1,1,0,0,0,0,2,3,1,1,3,2,3,8,2,1,1,3,2,3,7,2,3,1,0,1
0.712948978,0.512209507,-0.472107387,0.476120965,0.099223407,0,0,0,1,1,0,2,2,2,2,3,2,3,3,3,3,3,3,2,2,3,3,3,7,3,3,9,4,5,3,6,3,2,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,5,0,0,3,3,2,2,7,4,5,3,1,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,4,8,1,1,2,1,3,3,7,,1,1,1
1.375987053,1.084006829,0.201398451,1.046329916,0.779897721,1,0,1,1,1,0,2,3,2,2,3,3,1,2,1,2,1,1,1,1,2,2,2,,4,2,10,13,7,2,6,2,2,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,7,2,7,3,3,2,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,2,1,1,1,2,3,3,12,3,1,1,0
1.252894044,1.247377492,0.159304336,1.177916597,0.8555282,0,0,0,1,1,0,3,1,1,1,3,2,3,3,2,2,2,2,2,2,3,3,1,7,3,4,9,7,5,4,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,4,0,2,2,3,3,2,8,3,5,4,3,3,1,1,2,2,1,0,0,0,0,1,3,1,1,3,1,1,8,1,1,1,3,1,3,7,6,3,1,0,1
0.643612027,0.103782848,-0.219542698,0.6954321,0.212669126,0,0,0,1,1,0,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,4,6,3,3,6,4,5,2,6,3,3,0,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,2,1,1,2,2,2,2,7,4,5,3,1,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,5,7,1,1,3,1,3,7,5,3,1,1,0
1.405614018,1.002321497,0.033021991,0.958605462,0.647544382,1,0,1,1,1,0,2,2,2,2,3,3,2,3,2,3,2,3,2,2,3,3,2,7,3,3,8,4,5,4,6,2,3,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,2,3,3,4,1,1,2,3,2,2,8,4,5,4,3,3,3,3,1,1,1,0,0,0,0,2,3,1,1,1,2,3,3,12,1,1,3,2,3,3,12,4,1,1,1
1.200224042,-0.71307047,0.861213178,0.541541477,0.678092856,0,0,1,0,1,0,2,2,1,1,2,3,2,2,2,2,2,2,2,2,3,3,4,7,4,2,5,11,7,1,6,1,1,0,1,1,1,0,0,1,0,0,0,0,0,3,2,1,1,1,2,3,0,1,1,1,1,1,7,6,7,2,2,2,3,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,8,2,1,1,1,1,3,7,12,4,1,1,1
1.386299014,0.512209507,0.327680795,0.870881008,0.628636763,0,0,0,1,1,0,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,2,8,3,3,8,13,7,3,6,1,3,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,3,4,0,1,3,3,2,3,8,4,7,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,1,7,8,1,1,2,1,1,8,6,3,1,0,0
1.293302059,0.512209507,-0.009072124,0.563845419,0.345022465,0,0,0,1,1,0,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,,,4,8,3,7,4,6,3,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,1,2,3,4,0,1,3,3,3,3,9,3,7,4,3,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,8,2,1,1,2,1,1,8,3,3,1,1,1
1.54985702,0.67558017,0.075116106,0.739294327,0.496283424,0,0,0,1,0,1,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,7,3,2,7,2,5,4,6,2,3,0,1,1,0,0,0,1,0,0,0,0,0,3,2,3,,2,1,5,1,1,2,2,2,2,6,4,5,2,2,2,3,3,1,1,1,0,0,0,0,1,1,1,1,1,1,3,3,14,3,1,1,1,3,2,10,4,1,0,0
1.52454102,0.757265502,-0.093260353,0.827018781,0.477375804,0,0,0,1,1,0,2,2,2,2,2,2,3,3,1,1,1,1,1,1,3,3,2,8,1,4,9,1,5,4,6,4,3,0,1,1,0,0,0,0,1,1,0,0,0,2,1,1,1,2,2,4,1,0,3,2,3,3,8,3,5,4,1,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,9,2,1,1,2,1,3,8,3,3,1,1,1
1.462903976,0.512209507,0.033021991,0.388396511,0.288299606,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,10,3,3,8,13,6,3,6,2,3,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,2,3,3,4,1,1,2,2,2,2,8,12,5,3,,,,,,,0,0,0,0,1,1,3,3,1,3,1,3,9,2,1,1,3,1,3,9,13,4,1,1,1
0.513101995,1.002321497,0.117210221,0.870881008,0.647544382,0,0,0,1,1,0,2,2,3,1,2,2,2,3,2,2,2,2,1,2,3,3,2,7,1,4,7,1,5,4,6,3,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,3,8,4,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,1,7,2,1,1,2,1,3,3,9,3,1,0,0
1.633214951,1.084006829,0.580245484,1.046329916,0.9500663,0,0,0,1,1,0,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,1,9,,3,9,4,5,3,6,4,4,0,1,1,0,0,0,0,0,1,0,0,0,3,3,2,1,3,2,4,0,1,3,3,3,3,8,4,5,4,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,2,3,7,8,1,1,2,1,3,7,2,3,1,1,1
1.125035048,0.838950834,-0.935142651,0.25680983,-0.127668031,1,0,1,1,1,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,1,3,7,11,7,3,6,1,2,0,1,1,0,0,0,0,1,0,0,0,0,2,2,1,1,3,3,1,0,1,2,2,2,2,8,1,5,3,3,3,1,,2,1,1,0,0,0,1,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,12,3,1,1,0
1.309559941,0.838950834,-0.345825043,0.607707646,0.288299606,1,0,1,1,1,0,1,1,3,2,3,3,1,1,1,3,1,2,1,1,2,3,3,9,4,3,9,6,4,2,6,2,3,0,0,0,0,0,1,,,,,,,2,2,3,2,2,3,6,1,,2,2,2,2,8,12,7,3,3,3,3,3,1,1,0,0,0,0,1,2,2,1,2,2,2,3,8,14,1,1,2,2,3,8,14,3,1,1,1
1.269070983,1.002321497,0.327680795,1.177916597,0.87443582,0,0,0,1,1,0,3,1,2,2,3,3,1,3,1,3,1,3,1,1,2,2,2,,4,3,7,6,6,4,6,2,4,0,1,1,0,0,0,0,0,1,0,0,0,3,2,2,2,3,3,4,1,1,2,2,2,3,8,4,5,4,1,1,1,3,1,1,,,,,,1,2,1,1,2,1,3,8,2,1,1,2,1,1,9,4,4,1,0,0
