w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2stdtotal
0,0,0,1,0,0,-0.581450906
0,0,0,1,1,0,-0.260021369
1,0,1,1,1,0,1.318764886
1,0,0,1,0,1,0.25267141
0,0,1,1,1,0,-0.562543287
1,0,0,1,1,0,0.099223407
0,0,1,0,0,1,-0.846157584
0,0,1,1,1,0,0.080315788
1,0,1,1,1,0,0.534098663
1,0,1,1,1,0,0.231576746
0,0,0,1,1,0,-0.723258055
1,0,,1,1,0,0.772630956
1,0,1,0,1,0,-0.335651849
0,0,1,1,1,0,-0.969057113
0,0,1,0,1,0,-0.505820427
0,0,1,1,1,0,-0.18439089
0,0,1,1,1,0,-0.108760411
1,0,1,1,1,0,0.326114845
0,0,1,1,1,0,0.715908096
1,0,1,1,1,0,-0.921788063
1,0,1,1,1,0,0.091956642
0,0,0,1,1,0,0.723174862
1,0,1,1,1,0,0.193761506
1,0,1,1,1,0,0.035233782
0,0,1,0,1,,-0.316744229
0,0,0,1,1,0,0.439560564
0,0,1,1,1,0,-0.392374708
1,0,1,1,1,0,0.278845796
1,0,1,1,1,0,0.87443582
0,0,1,1,1,0,-0.874519014
0,0,0,0,1,0,0.933345724
0,0,1,1,1,0,-0.732711865
1,0,0,1,1,0,1.252588217
0,0,0,1,1,0,-2.131875732
0,0,1,1,1,0,0.29994046
1,0,1,1,1,0,-0.505820427
1,0,1,1,0,0,-0.278928989
0,0,0,1,1,0,0.857715245
0,0,1,1,1,0,0.678092856
0,0,0,1,1,0,0.420652944
1,1,0,1,0,0,1.054757446
0,0,0,1,1,0,1.040956887
0,0,1,0,0,1,0.557937302
0,0,1,1,1,0,1.178962482
0,0,0,1,1,0,0.875350172
0,0,1,1,1,0,0.419931707
0,0,0,1,1,0,1.082358565
0,0,1,1,0,1,1.178962482
0,0,1,1,1,0,-0.532306903
0,0,1,1,1,0,0.640740659
0,0,0,1,0,0,1.206563601
0,0,0,1,1,0,1.413571995
1,1,1,1,1,0,1.013355768
0,0,1,1,1,0,0.916751851
0,0,1,1,1,1,-0.256295712
0,0,0,1,1,0,1.523976471
0,0,1,1,1,0,0.32332779
0,0,0,1,1,0,1.372170316
0,0,0,1,1,0,0.516535623
0,0,1,1,0,0,1.330768637
0,0,0,1,1,0,-0.29769739
0,0,1,1,0,1,0.212923313
0,0,1,1,1,0,-0.214894033
0,0,1,1,1,0,1.220364161
0,0,1,1,1,0,1.482574792
0,0,1,1,0,1,1.082358565
0,0,1,1,0,1,0.875350172
0,0,1,1,1,0,0.461333385
0,0,0,1,1,0,0.130119956
0,0,1,1,1,0,0.806347374
0,0,1,1,1,0,0.93055241
0,0,1,1,1,0,0.792546815
0,0,1,1,1,0,1.427372554
0,0,1,1,1,0,1.289366959
0,0,1,1,1,0,1.510175912
0,0,1,1,1,0,0.958153529
0,0,1,1,1,0,1.330768637
0,0,,1,1,1,0.806347374
0,0,1,1,1,0,1.316968078
0,0,1,1,1,0,1.151361363
0,0,1,1,1,0,0.640740659
0,0,0,1,1,0,0.737344576
0,0,1,0,,,1.040956887
0,0,0,0,0,1,0.806347374
0,0,1,1,1,0,0.033516039
0,0,1,1,1,0,0.337128349
0,0,1,1,1,0,-0.173492354
0,0,1,1,1,0,0.171521635
0,0,1,1,1,0,-0.697913618
0,0,1,1,1,0,0.212923313
0,0,1,1,0,1,1.082358565
0,0,1,0,0,1,0.571737862
0,0,1,1,1,0,0.406131147
0,0,1,1,1,0,1.027156327
0,0,1,1,1,0,0.074917718
0,0,1,1,1,0,0.820147934
0,0,1,1,1,0,1.23416472
0,0,1,1,1,0,1.510175912
0,0,1,1,1,0,1.303167518
0,0,1,1,1,0,1.275566399
0,0,0,1,0,1,0.723544017
0,0,1,1,1,0,0.461333385
0,0,1,1,1,0,0.30952723
0,0,1,1,1,1,1.399771435
0,0,1,1,1,0,1.385970876
0,0,1,1,0,1,1.013355768
0,0,0,0,0,0,0.516535623
0,0,0,1,1,1,1.082358565
1,0,1,1,1,0,1.068558006
0,0,0,1,1,0,1.468774233
0,0,,1,1,0,0.640740659
0,0,0,1,1,0,1.096159125
0,0,1,1,1,0,1.23416472
0,0,1,1,1,0,0.544136743
0,0,1,1,1,0,1.786187103
0,0,1,1,1,0,1.151361363
0,0,1,1,1,0,0.240524432
0,0,1,1,1,0,1.275566399
0,0,0,1,1,0,-0.352899629
0,0,1,1,1,0,-0.145891235
0,0,1,1,1,0,1.23416472
0,0,0,1,1,0,0.751145136
0,0,1,1,1,0,-0.076888438
0,0,0,1,1,0,1.040956887
0,0,1,1,1,0,1.137560804
0,0,0,0,1,0,1.275566399
0,0,0,1,1,0,1.330768637
0,0,1,1,1,0,0.737344576
0,0,1,1,1,0,-0.863520332
0,0,0,1,0,0,0.889150732
0,0,1,1,0,0,0.433732266
0,0,0,1,1,0,0.171521635
0,0,1,1,1,0,0.447532826
0,0,1,1,1,0,0.516535623
0,0,1,1,1,0,1.468774233
0,0,1,1,1,0,1.178962482
0,0,1,1,1,0,0.199122754
0,0,1,1,0,1,0.847749053
0,0,1,1,1,0,0.199122754
0,0,0,0,1,0,0.557937302
0,0,0,1,0,1,1.24796528
0,0,1,1,1,0,1.303167518
,,,1,1,0,0.774357263
0,0,1,1,1,0,-0.546107462
0,0,1,1,1,0,0.695942898
0,0,1,1,1,0,0.778746255
0,0,1,1,1,0,1.123760244
0,0,1,1,1,0,1.040956887
0,0,1,0,,,0.833948493
0,0,1,1,1,0,-0.684113058
0,0,1,1,1,0,-0.173492354
0,0,1,1,1,0,0.875350172
0,0,1,1,1,0,1.24796528
0,0,1,1,1,0,1.013355768
0,0,1,1,1,0,0.640740659
0,0,0,0,1,1,1.592979269
0,0,0,1,0,1,-0.339099069
0,0,1,1,1,0,1.206563601
0,0,1,1,1,0,0.889150732
1,0,1,1,0,1,0.00591492
0,0,1,1,1,0,0.958153529
0,0,1,1,1,0,-0.766916415
0,0,0,1,1,0,1.689583186
0,0,1,1,1,0,1.579178709
0,0,0,1,1,0,1.109959684
0,0,1,1,1,0,0.93055241
1,0,0,1,1,0,0.778746255
0,0,1,1,1,0,1.109959684
0,0,0,1,1,0,1.468774233
0,0,1,1,1,0,1.054757446
0,0,0,1,1,0,0.475133945
0,0,0,1,1,0,1.289366959
0,0,1,0,1,0,-0.118290116
0,0,0,1,1,0,0.061117158
0,0,1,1,1,0,0.861549612
0,0,1,0,0,0,1.151361363
0,0,1,1,1,0,0.958153529
0,0,0,1,1,,1.137560804
0,0,0,1,0,0,0.820147934
0,0,1,0,1,0,1.358369756
0,0,1,1,1,0,1.068558006
0,0,1,1,1,0,1.468774233
0,0,1,1,1,0,1.109959684
0,0,0,1,1,0,-0.201093474
0,0,1,1,1,0,-0.421902426
0,0,1,1,1,0,-0.380500748
0,0,1,1,1,0,1.068558006
0,0,1,1,0,0,1.096159125
0,0,1,1,1,0,0.226723873
0,0,1,1,1,0,1.468774233
0,0,0,1,0,1,1.675782626
0,0,0,1,1,0,1.123760244
0,0,1,1,1,0,1.275566399
0,0,1,1,1,0,0.033516039
0,0,1,1,1,0,-0.159691795
0,0,1,1,1,0,1.579178709
0,0,0,1,1,0,1.330768637
0,0,0,1,1,0,1.137560804
0,0,1,1,1,0,0.475133945
0,0,1,1,1,0,0.208534321
0,0,1,1,1,0,0.889150732
0,0,1,1,1,0,0.208534321
0,0,1,1,1,0,1.165161923
0,0,1,1,1,0,1.372170316
0,0,1,1,1,0,1.344569197
1,0,1,1,1,0,1.192763042
0,0,1,1,0,1,0.392330587
0,0,1,1,1,0,0.125730964
0,0,1,1,1,0,0.902951291
1,0,1,1,1,0,0.180933202
0,0,0,1,1,1,0.820147934
0,0,0,1,1,0,-0.822118654
0,0,1,1,1,0,1.537777031
0,0,0,1,1,0,1.510175912
0,0,1,1,1,0,1.427372554
0,0,0,1,1,0,1.330768637
0,0,1,1,1,0,0.93055241
0,0,1,1,1,0,0.958153529
0,0,1,1,1,0,0.516535623
0,0,1,1,1,0,0.6269401
0,0,0,1,1,0,1.717184305
0,0,1,1,1,0,1.082358565
0,0,0,1,1,0,1.56537815
0,0,1,1,1,0,1.082358565
0,0,1,1,0,1,1.137560804
0,0,1,1,1,0,-0.642711379
0,0,1,1,1,0,0.475133945
0,0,1,1,1,0,1.468774233
0,0,0,0,0,1,0.61313954
0,0,1,1,1,0,0.387941595
0,0,0,1,0,0,1.441173114
0,0,0,1,1,0,0.350928909
0,0,1,1,1,0,1.303167518
0,0,1,1,1,0,0.640740659
0,0,1,1,1,0,0.599338981
0,0,1,1,0,1,0.737344576
0,0,1,1,0,1,1.454973673
0,0,1,1,0,1,-0.31149795
0,0,1,1,1,0,1.137560804
0,0,1,1,1,0,1.316968078
0,0,1,1,1,0,1.26176584
0,0,1,0,1,0,0.723544017
0,0,0,1,0,0,0.861549612
0,0,0,1,1,0,1.082358565
0,0,1,1,1,1,-0.035486759
0,0,1,1,1,0,0.916751851
0,0,0,1,1,0,0.778746255
0,1,1,1,0,0,0.364729468
0,0,1,1,1,0,1.537777031
0,0,1,1,1,0,-0.987725368
0,0,0,1,1,0,1.192763042
0,0,0,1,1,0,1.303167518
0,0,1,1,1,0,1.303167518
0,0,0,1,1,0,1.620580388
0,0,1,1,1,0,-0.00788564
0,0,1,1,1,0,1.399771435
0,0,0,1,1,0,-0.518506343
0,0,1,1,1,0,-0.118290116
0,0,1,0,1,1,1.330768637
0,0,1,1,1,0,1.399771435
0,0,1,1,0,1,-0.145891235
0,0,0,1,1,0,0.792546815
0,0,1,1,1,1,1.316968078
0,0,0,1,1,0,0.94435297
0,0,1,1,0,1,-0.29769739
0,0,0,1,1,0,0.999555208
0,0,1,1,1,0,0.833948493
0,0,0,1,1,0,0.61313954
0,0,0,1,1,0,1.316968078
0,0,0,1,1,0,0.709743457
0,0,0,1,1,0,1.206563601
0,0,1,1,1,0,1.441173114
0,0,0,1,0,0,1.109959684
0,0,1,1,1,1,0.171521635
0,0,1,1,1,0,1.068558006
0,0,1,1,1,0,1.027156327
0,0,,1,1,0,1.441173114
0,0,1,1,1,0,0.999555208
0,0,1,1,1,0,-0.366700188
0,0,1,1,1,0,1.26176584
0,0,1,1,1,0,1.206563601
0,0,1,1,1,0,0.433732266
0,0,1,1,1,0,0.778746255
0,,1,1,0,1,0.792546815
0,0,1,1,0,1,0.061117158
0,0,1,1,1,0,1.26176584
0,0,1,1,1,0,0.599338981
0,0,1,1,1,0,0.902951291
0,0,1,1,0,0,0.047316598
0,0,1,1,1,0,0.185322194
0,0,0,1,1,0,0.806347374
0,0,0,0,0,1,1.344569197
0,0,1,1,1,0,-0.187292914
0,0,1,1,1,0,1.289366959
0,0,1,1,1,0,0.709743457
0,0,1,1,1,0,0.93055241
0,0,1,1,1,0,0.406131147
0,0,1,1,1,0,-0.104489557
0,0,1,1,1,0,0.433732266
0,0,1,1,1,0,-0.31149795
0,0,1,1,1,0,0.406131147
0,0,1,1,1,0,-0.532306903
0,0,1,1,1,0,0.916751851
0,0,1,1,1,0,1.068558006
0,0,1,1,0,1,1.109959684
0,0,1,1,1,0,1.289366959
0,0,1,1,1,0,0.971954089
0,0,1,1,1,0,1.220364161
0,0,1,1,1,0,1.109959684
0,0,1,1,1,0,-0.145891235
0,0,1,1,0,1,0.281926111
0,0,1,1,1,0,1.275566399
0,0,,1,1,0,1.24796528
0,0,1,1,0,1,0.833948493
0,0,1,1,1,0,0.530336183
0,0,1,1,1,0,0.861549612
0,0,1,1,1,0,1.123760244
0,0,1,1,1,0,-0.063087878
0,0,1,1,0,0,0.764945695
0,0,1,1,1,0,0.433732266
0,0,1,1,1,0,0.433732266
0,0,1,1,1,0,-0.794517535
0,0,1,1,1,0,-0.725514737
0,0,1,1,0,1,-0.283896831
0,0,1,1,1,0,0.143920515
0,0,0,1,1,0,0.695942898
0,0,1,1,1,0,0.875350172
0,0,1,1,1,0,1.399771435
0,0,1,1,1,0,0.902951291
0,0,1,1,1,0,1.372170316
0,0,1,1,1,0,1.344569197
0,0,1,1,1,0,0.792546815
0,,0,0,1,0,0.447532826
0,0,1,1,1,0,1.275566399
0,0,1,0,1,0,1.178962482
0,0,1,1,1,0,1.316968078
0,0,0,1,1,0,0.61313954
0,0,1,1,1,0,1.178962482
0,0,0,0,,,0.406131147
0,0,1,1,1,0,-0.449503546
0,0,1,1,0,0,-0.201093474
0,0,1,1,1,0,0.00591492
0,0,1,1,1,0,-0.159691795
0,0,1,1,1,0,0.143920515
0,0,1,1,1,0,0.447532826
0,0,1,1,1,0,0.157721075
0,0,1,1,1,0,1.027156327
0,0,1,1,1,0,0.833948493
0,0,1,1,1,0,1.496375352
0,0,1,1,1,0,0.764945695
0,0,1,1,0,0,0.433732266
0,0,1,1,1,0,1.137560804
0,0,0,1,1,0,1.55847787
0,0,0,1,1,0,1.468774233
0,0,0,1,1,0,1.523976471
0,0,0,1,1,0,1.441173114
0,0,1,1,1,0,1.199663322
0,,0,1,1,0,1.137560804
0,0,0,1,1,0,1.413571995
0,0,0,1,1,0,1.54467731
0,0,0,1,1,0,1.316968078
1,0,1,1,1,0,1.282466679
0,0,0,1,1,0,1.330768637
0,0,0,1,1,0,1.372170316
0,0,0,1,1,0,1.454973673
0,0,0,1,1,0,1.365270036
0,0,1,1,0,0,1.296267238
0,0,1,1,1,0,1.503275632
0,0,0,1,1,0,1.192763042
0,0,0,1,1,0,1.392871155
1,0,0,1,1,0,1.344569197
0,0,0,1,1,0,0.94435297
1,0,1,1,1,0,0.854649333
0,0,0,1,1,0,0.868449892
0,0,0,0,0,1,1.054757446
0,0,0,0,1,0,1.013355768
0,0,0,1,1,0,0.861549612
0,0,0,1,1,0,0.440632546
0,0,0,1,1,0,0.30262695
0,0,0,1,1,0,0.709743457
0,0,0,0,1,1,0.764945695
1,0,0,1,1,0,0.778746255
0,0,1,1,1,0,0.868449892
1,0,1,1,1,0,0.875350172
0,0,0,1,1,0,0.806347374
0,0,1,1,1,0,1.241065
0,0,1,1,1,0,0.875350172
0,0,0,1,1,0,0.785646535
0,0,0,1,1,0,0.185322194
0,0,0,1,1,0,0.530336183
1,0,1,1,1,0,0.330228069
1,0,1,0,0,1,0.399230867
0,0,0,1,1,0,0.744244856
0,0,0,1,1,0,0.254324992
0,0,0,1,1,0,-0.104489557
0,0,1,1,1,0,-0.290797111
0,0,1,1,1,0,0.208534321
0,0,0,1,1,0,0.387941595
1,0,1,1,1,0,-0.408101867
0,0,1,1,1,0,1.579178709
0,0,0,1,1,0,1.337668917
0,0,0,1,1,0,1.296267238
0,0,0,1,1,0,1.489475072
0,0,1,1,1,0,1.523976471
0,0,0,1,1,0,1.241065
1,0,1,1,1,0,1.165161923
0,0,0,0,1,1,1.303167518
0,0,0,1,1,0,1.289366959
0,0,0,1,1,0,1.075458286
1,0,1,1,1,0,1.23416472
0,0,0,1,1,0,1.089258845
0,0,0,1,1,0,1.151361363
0,0,0,1,1,0,1.082358565
0,0,0,1,1,0,0.833948493
0,0,0,1,1,0,1.220364161
0,0,0,1,1,0,1.116859964
0,0,0,1,1,0,1.482574792
1,0,1,1,1,0,1.144461083
0,0,0,1,1,0,1.316968078
0,0,1,1,1,0,0.820147934
0,0,0,1,1,0,0.695942898
1,0,0,1,1,0,0.537236463
0,0,0,1,1,0,0.813247654
0,0,0,0,0,0,0.785646535
0,0,0,1,1,0,0.668341779
0,0,0,1,1,0,0.730444297
0,0,0,1,1,0,0.440632546
0,0,1,0,1,0,-0.159691795
0,0,0,1,1,0,0.413031427
0,0,0,1,1,0,0.219823593
0,0,0,1,1,0,0.32332779
1,0,0,1,1,0,0.143920515
0,0,1,1,1,0,-0.594409421
1,0,0,1,1,0,0.233624153
0,0,0,0,0,1,-0.442603266
0,0,0,1,1,0,0.495834784
0,0,0,1,1,0,0.295726671
0,0,0,1,1,0,-0.069988158
0,0,0,0,1,0,-0.339099069
0,0,1,1,1,0,-0.132090676
0,0,1,1,1,0,0.525947191
0,0,0,1,1,0,1.427372554
0,0,0,1,1,0,1.454973673
0,0,0,1,1,0,1.399771435
0,0,1,0,0,1,0.889150732
1,0,1,1,1,0,0.916751851
0,0,1,1,1,0,0.751145136
0,0,1,1,1,0,0.833948493
1,0,1,1,1,0,0.792546815
1,0,1,1,1,0,0.544136743
0,0,0,0,1,0,0.337128349
1,,0,1,1,0,0.32332779
0,0,1,1,1,0,0.378530028
0,0,0,1,1,0,0.764945695
1,0,1,1,1,0,0.461333385
1,0,1,1,1,0,0.226723873
1,1,0,0,,0,-0.228694593
0,0,0,1,1,0,0.30952723
1,0,1,1,1,0,-0.035486759
0,0,0,1,1,0,-0.518506343
1,0,0,1,1,0,-0.642711379
0,0,0,1,1,0,-0.987725368
0,0,0,1,1,0,0.001525928
0,0,0,1,1,0,0.788157823
0,0,1,1,1,0,1.192763042
0,0,0,1,1,0,0.889150732
1,0,1,0,1,0,1.344569197
0,0,1,1,0,1,1.123760244
0,0,0,1,1,0,0.971954089
0,0,1,1,1,0,0.985754648
1,0,0,1,1,0,0.640740659
0,0,0,1,1,0,0.530336183
1,0,1,0,1,0,0.889150732
0,0,0,1,1,0,0.695942898
1,0,1,1,1,0,0.488934504
0,0,0,1,1,0,0.585538421
1,0,0,1,1,0,0.723544017
0,0,0,1,1,0,0.516535623
0,0,1,1,1,0,-0.145891235
1,0,1,1,0,1,0.419931707
0,0,1,1,1,0,0.406131147
0,0,1,1,0,1,-2.091770133
0,0,0,1,1,0,-0.339099069
1,0,1,1,1,0,0.139531523
0,0,0,1,1,0,0.56734887
0,1,0,1,1,0,0.732955584
0,0,0,1,1,0,0.815758942
0,0,0,1,1,0,0.074425114
0,0,0,1,1,0,1.072597233
0,0,0,1,1,0,0.512219903
0,0,0,1,1,0,-2.237131372
0,0,1,1,1,0,1.387809482
0,0,1,1,1,0,0.687337819
0,0,0,1,1,0,0.238959253
0,0,0,1,1,0,-3.095209159
0,0,1,1,1,0,1.300250524
0,0,0,1,1,0,-0.485952216
0,0,1,1,1,0,0.20393567
0,0,1,1,1,0,-0.345857883
0,0,0,1,1,0,-0.240787134
0,0,1,1,1,0,1.1426444
0,0,0,1,1,0,0.886895541
0,0,1,1,1,0,0.80992036
0,0,0,1,1,0,0.739873194
0,0,1,1,1,0,1.440344856
1,0,1,1,0,0,0.063841338
1,0,0,1,1,0,0.80992036
1,0,0,1,1,0,-0.205763551
1,0,0,1,1,0,0.074425114
1,0,1,1,0,0,1.002550067
1,0,1,1,1,0,1.387809482
0,0,0,1,1,0,0.24954303
0,0,1,0,1,0,0.238959253
0,0,0,1,1,0,0.617290653
0,0,0,1,1,0,0.827432151
0,0,0,1,1,0,0.389637362
0,0,1,1,1,0,-0.135716385
0,0,1,1,1,0,-0.275810717
0,0,1,1,1,0,-0.398393258
0,0,0,1,1,0,-0.731117298
0,0,0,1,1,0,-0.08318101
0,0,1,1,1,0,0.512219903
0,0,0,0,1,0,0.985038276
0,0,1,1,1,0,1.125132608
0,0,1,1,1,0,-0.048157427
0,0,1,1,1,0,0.862455735
0,0,1,1,1,0,0.337101988
0,0,1,1,0,1,0.914991109
0,0,1,1,1,0,0.547243486
0,0,1,1,1,0,-0.661070132
0,0,0,1,1,0,0.844943943
0,0,0,1,1,0,1.1426444
1,0,1,1,1,0,-0.538487591
1,0,1,1,1,0,0.133888504
1,0,0,1,1,0,1.562927397
1,0,0,1,1,0,0.967526484
1,0,0,1,1,0,0.739873194
1,0,1,1,1,0,0.70484961
1,0,1,1,1,0,0.284566613
1,0,1,1,1,0,0.109448697
0,0,0,1,1,0,1.427372554
0,0,0,1,1,0,1.441173114
0,0,0,1,1,0,1.606779828
1,0,1,1,1,0,1.372170316
0,0,0,1,1,0,1.23416472
1,0,1,1,1,0,1.454973673
0,0,1,1,1,0,1.137560804
1,0,0,1,1,0,1.054757446
0,0,0,1,1,0,0.916751851
0,0,0,1,1,0,1.275566399
0,0,0,1,1,0,0.958153529
0,0,0,1,1,0,0.6269401
1,0,1,1,1,0,0.94435297
1,0,0,1,1,0,0.93055241
0,0,0,1,0,1,0.820147934
1,0,0,0,1,1,0.61313954
1,0,0,1,1,0,0.406131147
0,0,0,1,1,0,0.350928909
0,0,0,0,1,1,0.461333385
1,0,0,1,1,0,0.682142338
1,0,1,1,1,0,0.571737862
1,0,0,1,1,0,0.461333385
1,0,0,1,1,0,0.792546815
0,0,0,1,1,1,0.751145136
1,0,0,1,1,0,0.751145136
0,0,0,1,1,0,1.316968078
0,0,1,1,1,0,-0.104489557
1,0,0,1,1,0,0.751145136
0,0,0,1,1,0,-0.421902426
1,0,0,0,1,0,0.406131147
1,0,0,1,1,0,0.488934504
1,0,1,1,1,0,0.447532826
0,0,0,1,1,0,-0.822118654
0,0,1,1,1,0,-0.435702986
1,0,1,0,1,0,-0.063087878
0,0,0,1,0,0,-0.849719773
0,0,0,0,1,1,-0.62891082
1,0,1,1,1,0,-0.684113058
0,0,1,1,1,0,-0.408101867
1,0,1,1,1,0,-0.076888438
1,0,0,1,1,0,0.281926111
0,0,0,1,1,0,0.098129845
0,0,0,1,1,0,0.029127047
1,0,0,1,1,0,-0.794517535
1,0,0,1,1,0,0.429343274
0,0,0,1,1,0,0.111930404
0,0,0,1,1,0,1.23416472
0,0,0,1,1,0,1.082358565
1,0,1,1,1,0,1.468774233
0,0,0,1,1,0,1.399771435
0,0,0,1,1,0,1.56537815
0,0,0,1,1,0,0.875350172
0,0,0,1,1,0,1.316968078
0,0,1,1,1,0,1.151361363
0,0,0,1,1,0,1.358369756
1,0,0,1,1,0,1.316968078
0,0,1,1,1,0,0.723544017
0,0,0,1,1,0,1.23416472
0,0,0,1,1,0,0.723544017
0,0,0,1,1,0,1.027156327
0,0,0,1,1,0,1.165161923
0,0,0,1,1,,1.275566399
1,0,0,1,1,0,0.985754648
1,0,1,1,1,0,0.751145136
1,0,0,1,1,0,0.599338981
0,0,0,1,1,0,0.833948493
0,0,0,1,1,0,0.488934504
0,0,0,1,1,0,1.137560804
0,0,0,0,1,1,0.557937302
1,0,0,1,1,0,1.054757446
1,0,0,1,1,0,0.530336183
1,0,0,0,1,0,-0.31149795
0,0,0,0,1,1,0.530336183
1,0,0,1,1,0,0.530336183
1,0,1,1,1,0,0.599338981
0,0,0,1,1,0,0.00591492
0,0,1,0,1,0,0.61313954
0,0,0,1,1,0,0.737344576
0,0,0,1,1,0,0.916751851
1,0,1,1,1,0,0.889150732
1,0,0,1,1,0,-0.339099069
0,0,0,1,1,0,0.226723873
1,0,0,1,1,0,0.281926111
1,0,0,1,1,0,-0.435702986
1,0,1,1,1,0,0.143920515
0,0,0,1,1,0,0.047316598
1,0,0,1,1,0,-0.118290116
1,0,0,1,1,0,-0.118290116
0,0,0,1,0,0,-0.684113058
1,0,0,1,1,0,0.130119956
0,0,0,1,1,0,-0.283896831
0,0,0,1,0,0,-0.61511026
0,0,0,1,1,0,0.318938798
0,0,0,1,1,0,0.084329285
1,0,0,1,1,0,-0.711714177
1,0,0,1,1,0,-0.546107462
0,0,1,1,1,0,0.677753346
0,0,0,1,1,0,-0.753115856
0,0,1,1,1,0,-0.891121451
0,0,1,1,1,0,0.367240756
0,0,0,1,1,0,0.201634041
0,0,0,1,1,0,-0.822118654
0,0,0,1,1,0,-0.93252313
0,0,0,1,1,0,-0.00788564
0,0,0,1,1,0,-0.61511026
0,0,0,1,1,0,0.042927607
0,0,0,1,0,0,0.180933202
0,0,0,1,1,0,-0.235594872
0,0,1,0,1,0,-0.118290116
0,0,1,1,1,0,-0.173492354
0,0,0,1,1,0,0.875350172
0,0,0,0,1,1,-0.021686199
0,0,0,0,1,1,-0.911822291
0,0,0,1,1,0,-0.518506343
0,0,0,1,1,0,-0.684113058
0,0,0,1,1,0,0.263736559
0,0,0,1,1,0,-0.187292914
0,0,0,1,1,0,-0.352899629
0,0,0,1,1,0,0.167132643
0,0,1,0,1,0,-0.93252313
0,0,0,0,1,0,-0.973924809
0,0,0,0,1,0,0.042927607
0,0,0,1,1,0,-0.159691795
0,0,0,1,1,0,0.139531523
0,0,0,1,1,0,0.415542715
0,0,0,0,1,0,0.87096118
0,0,0,1,1,0,-2.533388039
0,0,0,1,1,0,0.268125551
0,0,1,1,1,0,0.705354465
0,0,0,1,1,0,0.691553906
0,0,0,1,1,0,0.291337679
0,0,1,1,1,0,0.643251947
0,0,0,0,1,0,0.87096118
0,0,1,1,1,0,0.325839077
0,0,0,1,1,0,0.525947191
0,0,1,1,1,0,0.815758942
0,0,0,1,1,0,0.926163418
0,0,0,1,1,0,0.519046911
0,0,0,1,0,1,0.746756144
1,0,1,1,1,0,0.691553906
0,0,1,1,1,0,-2.229775728
0,0,0,1,1,0,-2.326379645
0,0,1,1,1,0,0.498346072
0,0,,0,0,1,-2.105570692
0,0,0,1,1,0,-2.271177407
0,0,0,1,1,0,0.898562299
0,,1,1,1,0,0.829559501
0,0,1,1,1,0,0.654541219
0,0,1,1,1,0,-0.104489557
0,0,0,1,1,0,1.109959684
0,0,0,1,1,0,-0.214894033
0,0,0,1,1,0,0.268125551
0,0,1,1,1,0,-0.076888438
0,0,0,1,1,0,0.447532826
0,0,0,0,1,1,-0.559908022
0,0,1,1,1,0,-0.076888438
0,0,0,1,1,0,-0.132090676
0,0,1,1,1,0,-0.642711379
0,0,1,1,1,0,-0.270096271
0,0,0,1,1,0,0.139531523
0,0,,0,0,1,-0.477104665
0,0,0,1,1,,-0.049287318
0,0,0,1,1,0,-0.435702986
0,0,0,1,1,0,-0.435702986
0,0,1,1,1,0,0.318938798
0,0,1,1,1,0,-0.780716975
0,0,0,1,1,0,0.374141036
0,0,0,1,1,0,0.167132643
0,0,0,1,1,0,0.443143834
0,0,1,1,1,0,-0.601309701
0,0,1,1,1,0,0.111930404
0,0,0,1,1,0,-0.546107462
0,0,0,1,1,0,0.374141036
0,0,1,0,1,1,-0.987725368
0,0,0,0,0,1,-0.94632369
0,0,0,0,1,0,-0.739315296
0,0,0,1,1,0,0.401742155
0,0,0,1,1,0,0.374141036
0,0,,1,1,0,0.015326487
0,0,1,1,1,0,-2.340180205
0,0,1,1,1,0,0.512146631
0,0,0,1,1,0,0.498346072
0,0,1,1,1,0,0.677753346
0,0,1,1,1,0,-2.229775728
0,0,0,1,1,0,0.677753346
0,0,0,0,1,0,0.360340476
0,0,1,1,1,0,-2.146972371
0,0,0,1,1,0,0.732955584
0,0,1,1,1,0,0.305138238
0,0,0,1,1,0,0.622551108
0,0,1,1,1,0,0.56734887
0,0,0,1,1,0,0.677753346
0,0,0,1,1,0,0.636351668
0,0,0,0,0,1,0.677753346
0,0,1,1,1,0,0.926163418
0,0,1,1,1,0,-0.394301307
0,0,0,1,1,0,0.677753346
0,0,1,0,1,1,-0.394301307
0,0,1,0,1,0,0.470744953
0,0,1,1,0,1,0.157721075
0,0,0,1,1,0,0.470744953
0,,0,0,1,0,-2.478185801
0,0,0,1,1,0,0.401742155
0,0,1,1,1,0,0.668341779
0,0,0,1,1,0,-2.271177407
0,0,1,1,1,0,-0.214894033
0,,1,1,1,0,0.364729468
0,0,0,1,0,0,0.456944393
0,0,1,1,1,0,0.470744953
0,0,0,1,1,0,0.318938798
0,0,0,1,1,0,0.475133945
0,0,1,0,1,1,-0.145891235
0,0,0,1,1,0,0.571737862
0,0,1,1,1,0,0.461333385
0,0,0,1,1,0,0.180933202
0,0,0,1,1,0,0.157721075
0,0,0,1,1,0,0.875350172
0,0,1,1,1,0,0.461333385
0,0,0,1,1,0,0.433732266
0,0,0,0,1,0,0.512146631
0,0,0,1,1,0,0.999555208
0,0,1,1,1,0,0.88476174
0,0,0,1,1,0,0.87096118
0,0,0,1,1,0,-0.242495152
0,0,0,1,1,0,-0.973924809
0,0,0,1,1,0,-0.725514737
0,0,1,1,1,0,0.222334881
0,0,1,1,1,0,-0.035486759
